9993,406-5115730-6971538,,Men,,,Delivered,,SAR017,Saree,Free,1,INR,1186,BHANDER,,475335,IN,FALSE
9994,406-5115730-6971538,,Men,,,Delivered,,SAR001,Saree,Free,1,INR,1154,THAKURGANJ,,855116,IN,FALSE
9995,403-4936397-0008352,,Men,,,Delivered,,JNE3800-KR-XL,Western Dress,XL,1,INR,724,Dombivali East,,421201,IN,FALSE
9996,407-8783925-8973962,,Women,,,Delivered,,SET291-KR-PP-XL,Set,XL,1,INR,569,Ulhasnagar,,421004,IN,FALSE
9997,407-8783925-8973962,,Women,,,Delivered,,JNE3468-KR-XS,kurta,XS,1,INR,399,HOWRAH,,711101,IN,FALSE
9998,171-8235010-5821951,,Men,,,Delivered,,SET224-KR-NP-XXL,Set,XXL,1,INR,1132,ACHAMPET,,509375,IN,FALSE
9999,171-3269483-6733906,,Men,,,Delivered,,J0157-DR-XL,Western Dress,XL,1,INR,588,NAVSARI,,396445,IN,FALSE
10000,408-9915648-5924348,,Men,,,Delivered,,SET268-KR-NP-XXL,Set,XXL,1,INR,788,GURUGRAM,,122001,IN,FALSE
10001,407-4808553-1625934,,Women,,,Delivered,,JNE3373-KR-XXXL,kurta,3XL,1,INR,376,HYDERABAD,,500049,IN,FALSE
10002,406-8833870-0729930,,Men,,,Delivered,,NW030-TP-PJ-M,Set,M,1,INR,582,MORADABAD,,244001,IN,FALSE
10003,404-0340490-9393173,,Men,,,Delivered,,SET331-KR-NP-L,Set,L,1,INR,597,BERHAMPUR,,760005,IN,FALSE
10004,406-5885777-0175556,,Women,,,Delivered,,JNE3618-KR-L,kurta,L,1,INR,399,BERHAMPUR,,760001,IN,FALSE
10005,404-8807718-9749935,,Women,,,Delivered,,J0003-SET-M,Set,M,1,INR,696,MOHALI,,140301,IN,FALSE
10006,408-3548568-3705157,,Men,,,Delivered,,SET110-KR-PP-M,Set,M,1,INR,788,JAIPUR,,302006,IN,FALSE
10007,402-7789694-6301138,,Men,,,Delivered,,J0339-DR-XL,Western Dress,XL,1,INR,1091,TARIKERE,,577228,IN,FALSE
10008,402-4551122-1125940,,Men,,,Delivered,,SAR010,Saree,Free,1,INR,1200,HOSHANGABAD,,461001,IN,FALSE
10009,402-4551122-1125940,,Women,,,Delivered,,SET339-KR-NP-L,Set,L,1,INR,646,MUMBAI,,400058,IN,FALSE
10010,171-5430821-9357935,,Women,,,Delivered,,SET268-KR-NP-XS,Set,XS,1,INR,698,SURAT,,395004,IN,FALSE
10011,402-1771694-7614703,,Women,,,Delivered,,SET268-KR-NP-XXL,Set,XXL,1,INR,788,UDUPI,,576102,IN,FALSE
10012,402-1771694-7614703,,Women,,,Delivered,,JNE3618-KR-M,kurta,M,1,INR,375,MEERUT,,250001,IN,FALSE
10013,406-4859208-5021955,,Men,,,Delivered,,J0157-DR-M,Western Dress,M,1,INR,908,PUDUCHERRY,,605004,IN,FALSE
10014,406-4859208-5021955,,Men,,,Delivered,,J0333-DR-L,Western Dress,L,1,INR,825,AHMEDABAD,,380007,IN,FALSE
10015,407-0713518-8362739,,Women,,,Returned,,PJNE3368-KR-5XL,kurta,5XL,1,INR,869,NEW DELHI,,110064,IN,FALSE
10016,171-9250394-8285149,,Women,,,Delivered,,J0243-DR-XXXL,Ethnic Dress,3XL,1,INR,939,CHIDAMBARAM,,608001,IN,FALSE
10017,403-5084781-4340310,,Women,,,Returned,,SET333-KR-DPT-L,Set,L,1,INR,909,VISAKHAPATNAM,,531173,IN,FALSE
10018,403-4634240-1286701,,Women,,,Cancelled,,BL104-M,Blouse,M,1,INR,545,JAJPUR,,755051,IN,FALSE
10019,404-9985228-7540336,,Men,,,Cancelled,,SET268-KR-NP-XS,Set,XS,1,INR,788,BENGALURU,,560045,IN,FALSE
10020,402-6788161-0674714,,Women,,,Delivered,,JNE3807-KR-XL,kurta,XL,1,INR,657,COIMBATORE,,641029,IN,FALSE
10021,402-8605645-2301961,,Women,,,Delivered,,JNE3465-KR-XL,kurta,XL,1,INR,517,HYDERABAD,,500074,IN,FALSE
10022,402-1484199-3701158,,Women,,,Delivered,,JNE3546-KR-L,kurta,L,1,INR,458,JAMSHEDPUR,,831005,IN,FALSE
10023,403-9082357-7653154,,Men,,,Delivered,,SET268-KR-NP-L,Set,L,1,INR,788,Hyderabad,,500010,IN,FALSE
10024,406-2408070-4199519,,Women,,,Delivered,,JNE3429-KR-XL,kurta,XL,1,INR,310,MUMBAI,,400067,IN,FALSE
10025,408-0469478-8554762,,Women,,,Delivered,,JNE3291-KR-XL,kurta,XL,1,INR,471,HYDERABAD,,500072,IN,FALSE
10026,408-0469478-8554762,,Women,,,Delivered,,JNE2291-KR-602-XXXL,kurta,3XL,1,INR,376,BENGALURU,,560037,IN,FALSE
10027,408-0451248-8058745,,Men,,,Delivered,,JNE3797-KR-A-S,Western Dress,S,1,INR,725,HYDERABAD,,500035,IN,FALSE
10028,402-9378844-3331565,,Men,,,Delivered,,SET287-KR-NP-XS,Set,XS,1,INR,626,THOOTHUKKUDI,,628717,IN,FALSE
10029,404-3229910-2274769,,Men,,,Delivered,,SET145-KR-NP-XS,Set,XS,1,INR,677,BENGALURU,,562157,IN,FALSE
10030,404-3229910-2274769,,Women,,,Delivered,,JNE3530-KR-XXL,kurta,XXL,1,INR,330,BALLY,,711227,IN,FALSE
10031,404-3229910-2274769,,Men,,,Delivered,,SET268-KR-NP-L,Set,L,1,INR,698,JORHAT,,785001,IN,FALSE
10032,403-1841856-0350703,,Women,,,Delivered,,PJNE3368-KR-5XL,kurta,5XL,1,INR,511,KOLKATA,,700031,IN,FALSE
10033,408-6437415-9630734,,Women,,,Delivered,,SET223-KR-NP-XXXL,Set,3XL,1,INR,648,RANCHI,,834001,IN,FALSE
10034,404-9740322-4114748,,Women,,,Delivered,,SET319-KR-NP-L,Set,L,1,INR,835,NELLORE,,524003,IN,FALSE
10035,406-6707936-9960351,,Men,,,Delivered,,JNE3797-KR-S,Western Dress,S,1,INR,771,MUMBAI,,400068,IN,FALSE
10036,404-4825078-0825912,,Women,,,Delivered,,SET344-KR-NP-L,Set,L,1,INR,899,NEW DELHI,,110077,IN,FALSE
10037,404-7656630-0598726,,Men,,,Delivered,,SAR029,Saree,Free,1,INR,380,PUNE,,411057,IN,FALSE
10038,402-7063317-6097945,,Women,,,Delivered,,MEN5026-KR-XL,kurta,XL,1,INR,688,Alwar,,301410,IN,FALSE
10039,406-3936513-0567523,,Men,,,Delivered,,SAR028,Saree,Free,1,INR,696,CHIKKAMAGALURU,,577101,IN,FALSE
10040,405-3676373-4945111,,Men,,,Delivered,,SET268-KR-NP-XL,Set,XL,1,INR,698,VIJAYAWADA,,520012,IN,FALSE
10041,406-3557893-1706725,,Women,,,Cancelled,,SET268-KR-NP-L,Set,L,1,INR,698,GHAZIABAD,,201017,IN,FALSE
10042,407-1573792-3491564,,Men,,,Delivered,,SET037-KR-NP-L,Set,L,1,INR,567,SHAHJAHANPUR,,242001,IN,FALSE
10043,407-5018459-1509938,,Women,,,Delivered,,SET344-KR-NP-XL,Set,XL,1,INR,939,ALIGARH,,202001,IN,FALSE
10044,408-8058603-2343520,,Women,,,Delivered,,SET048-KR-NP-XS,Set,XS,1,INR,629,KUMTA,,581332,IN,FALSE
10045,408-3239954-7092302,,Men,,,Delivered,,JNE3800-KR-XXL,Western Dress,XXL,1,INR,771,PRODDATUR,,516360,IN,FALSE
10046,402-0071192-3229971,,Men,,,Delivered,,SET331-KR-NP-S,Set,S,1,INR,613,PIMPRI CHINCHWAD,,411019,IN,FALSE
10047,403-6954756-0801958,,Women,,,Delivered,,SET293-KR-NP-S,Set,S,1,INR,736,HYDERABAD,,500084,IN,FALSE
10048,402-2212096-6503513,,Women,,,Delivered,,JNE2086-KR-389-M,kurta,M,1,INR,699,UDAIPUR,,313001,IN,FALSE
10049,171-5793625-8052350,,Women,,,Delivered,,J0006-SET-XS,Ethnic Dress,XS,1,INR,845,Thanjavur,,613005,IN,FALSE
10050,402-8039226-9893938,,Women,,,Delivered,,JNE3405-KR-S,kurta,S,1,INR,399,JAIPUR,,302020,IN,FALSE
10051,402-7819604-3103500,,Women,,,Delivered,,JNE3713-TP-N-XL,Top,XL,1,INR,343,NEW DELHI,,110089,IN,FALSE
10052,404-0809474-3845159,,Men,,,Delivered,,JNE3904-DR-XS,Western Dress,XS,1,INR,599,"Colachal, Kanya Kumari District",,629251,IN,FALSE
10053,171-5449556-3045154,,Women,,,Delivered,,SET197-KR-NP-L,Set,L,1,INR,759,BENGALURU,,560056,IN,FALSE
10054,408-1533072-7968328,,Men,,,Delivered,,SET324-KR-NP-XL,Set,XL,1,INR,597,GURUGRAM,,122017,IN,FALSE
10055,404-4227366-1325155,,Men,,,Delivered,,J0376-SKD-XS,Set,XS,1,INR,999,BENGALURU,,560034,IN,FALSE
10056,404-4227366-1325155,,Women,,,Delivered,,JNE3865-TP-L,Top,L,1,INR,513,MUMBAI,,400101,IN,FALSE
10057,405-1058598-7066734,,Men,,,Delivered,,J0236-SKD-S,Set,S,1,INR,949,NEW DELHI,,110084,IN,FALSE
10058,405-1058598-7066734,,Men,,,Delivered,,SET357-KR-NP-S,Set,S,1,INR,725,NOIDA,,201304,IN,FALSE
10059,405-1058598-7066734,,Women,,,Delivered,,J0009-SKD-S,Set,S,1,INR,854,ALLUR,,524315,IN,FALSE
10060,403-4730543-6813947,,Women,,,Delivered,,JNE3373-KR-S,kurta,S,1,INR,376,MUMBAI,,400057,IN,FALSE
10061,402-0765495-6377100,,Women,,,Returned,,SET131-KR-NP-A-L,Set,L,1,INR,567,CHENNAI,,600028,IN,FALSE
10062,408-3855631-2758736,,Women,,,Delivered,,SET147-KR-NP-S,Set,S,1,INR,663,KHORDA,,751015,IN,FALSE
10063,404-3708663-6385140,,Women,,,Delivered,,SET145-KR-NP-XL,Set,XL,1,INR,715,FARIDABAD,,121003,IN,FALSE
10064,402-9433570-0748322,,Men,,,Delivered,,SAR001,Saree,Free,1,INR,631,NEW DELHI,,110064,IN,FALSE
10065,408-2644117-1482732,,Women,,,Delivered,,SET324-KR-NP-M,Set,M,1,INR,607,Satara,,415002,IN,FALSE
10066,404-8746872-0743509,,Women,,,Delivered,,JNE3619-KR-XXL,kurta,XXL,1,INR,301,BENGALURU,,560036,IN,FALSE
10067,408-3862749-0056339,,Women,,,Delivered,,SET098-KR-PP-L,Set,L,1,INR,696,JAIPUR,,302016,IN,FALSE
10068,403-8513172-4146739,,Women,,,Delivered,,SET383-KR-NP-XXL,Set,XXL,1,INR,599,CHENNAI,,600037,IN,FALSE
10069,402-9564714-3611533,,Women,,,Delivered,,JNE3741-KR-L,kurta,L,1,INR,459,NAVI MUMBAI,,410210,IN,FALSE
10070,402-7006751-3917130,,Women,,,Delivered,,JNE3461-KR-XL,kurta,XL,1,INR,399,CHENNAI,,600126,IN,FALSE
10071,403-5485507-0314740,,Men,,,Delivered,,J0003-SET-S,Set,S,1,INR,654,KUMTA,,581343,IN,FALSE
10072,405-5856508-8614714,,Women,,,Delivered,,SET268-KR-NP-XL,Set,XL,1,INR,788,VIJAYAWADA,,520007,IN,FALSE
10073,405-7550680-0129136,,Women,,,Delivered,,SET132-KR-NP-L,Set,L,1,INR,542,CHENNAI,,600102,IN,FALSE
10074,403-1024658-3676347,,Women,,,Delivered,,SET377-KR-NP-XL,Set,XL,1,INR,1238,Gorakhpur,,273015,IN,FALSE
10075,406-5863882-7749154,,Men,,,Delivered,,NW035-ST-CP-XXXL,Set,3XL,1,INR,599,KHATAULI,,251201,IN,FALSE
10076,402-6317155-0290757,,Men,,,Delivered,,SET268-KR-NP-L,Set,L,1,INR,788,PUNE,,411007,IN,FALSE
10077,402-0408389-2684362,,Women,,,Delivered,,JNE3806-KR-L,kurta,L,1,INR,545,GANDHINAGAR,,382424,IN,FALSE
10078,407-0446829-6993922,,Women,,,Delivered,,SET304-KR-DPT-XXL,Set,XXL,1,INR,1115,AMBALA cantt,,133001,IN,FALSE
10079,407-0446829-6993922,,Women,,,Delivered,,JNE3439-KR-M,kurta,M,1,INR,399,BHIWADI,,301019,IN,FALSE
10080,405-1876449-2766730,,Women,,,Delivered,,JNE3452-KR-XL,kurta,XL,1,INR,299,Ludhiana,,141123,IN,FALSE
10081,403-4803310-1369965,,Women,,,Delivered,,SET331-KR-NP-L,Set,L,1,INR,635,THANE West,,400607,IN,FALSE
10082,171-0341195-0529947,,Men,,,Delivered,,NW034-TP-PJ-XXL,Set,XXL,1,INR,613,NEW DELHI,,110019,IN,FALSE
10083,407-1766600-1052337,,Men,,,Delivered,,JNE3800-KR-XXL,Western Dress,XXL,1,INR,724,GURUGRAM,,122001,IN,FALSE
10084,407-5514383-0749105,,Men,,,Delivered,,JNE3797-KR-L,Western Dress,L,1,INR,735,THANE,,400601,IN,FALSE
10085,403-3409150-1173131,,Women,,,Delivered,,JNE3781-KR-M,kurta,M,1,INR,399,VADODARA,,390010,IN,FALSE
10086,403-1252395-0501168,,Men,,,Delivered,,J0230-SKD-L,Set,L,1,INR,1349,SAHARANPUR,,247001,IN,FALSE
10087,408-2016599-5468363,,Women,,,Delivered,,JNE3256-KR-XL,kurta,XL,1,INR,487,LUCKNOW,,226003,IN,FALSE
10088,171-7951136-6777103,,Men,,,Delivered,,JNE3797-KR-XS,Western Dress,XS,1,INR,735,BHIWANDI,,421302,IN,FALSE
10089,408-1046480-4087565,,Women,,,Delivered,,SET386-KR-NP-M,Set,M,1,INR,581,MUMBAI,,400053,IN,FALSE
10090,408-8006493-7507564,,Women,,,Delivered,,J0083-KR-S,kurta,S,1,INR,565,HYDERABAD,,501510,IN,FALSE
10091,406-7610532-5620366,,Women,,,Delivered,,SET374-KR-NP-XXXL,Set,3XL,1,INR,597,Mumbai,,401107,IN,FALSE
10092,403-7634210-3749105,,Women,,,Delivered,,JNE3836-KR-M,kurta,M,1,INR,635,VASCO DA GAMA,,403711,IN,FALSE
10093,404-4434298-6183526,,Women,,,Delivered,,SET044-KR-NP-S,Set,S,1,INR,542,FARIDABAD,,121003,IN,FALSE
10094,404-4434298-6183526,,Women,,,Delivered,,SET014-KR-PP-XXL,Set,XXL,1,INR,818,THIRUVANANTHAPURAM,,695013,IN,FALSE
10095,404-1010362-6754719,,Women,,,Delivered,,PJNE3363-KR-N-5XL,kurta,5XL,1,INR,764,THRISSUR,,680702,IN,FALSE
10096,407-5299114-6750721,,Men,,,Delivered,,SET128-KR-DH-S,Set,S,1,INR,921,GUNA,,473001,IN,FALSE
10097,402-1541669-4276325,,Women,,,Delivered,,BL003-50BLACK-B,Blouse,Free,1,INR,412,AGRA,,282007,IN,FALSE
10098,171-5810870-1205142,,Women,,,Delivered,,JNE3042-KR-S,kurta,S,1,INR,301,NEW DELHI,,110092,IN,FALSE
10099,404-9793721-7062743,,Men,,,Delivered,,SET138-KR-PP-M,Set,M,1,INR,737,NASHIK,,422101,IN,FALSE
10100,171-8166599-0120323,,Women,,,Delivered,,SET355-KR-PP-S,Set,S,1,INR,1426,JAIPUR,,302021,IN,FALSE
10101,171-6328715-7745128,,Women,,,Delivered,,J0008-SKD-S,Set,S,1,INR,1133,Chennai,,600010,IN,FALSE
10102,407-7119385-0670760,,Women,,,Delivered,,JNE3790-KR-XXXL,kurta,3XL,1,INR,316,TUMAKURU,,572102,IN,FALSE
10103,407-7119385-0670760,,Men,,,Delivered,,SET183-KR-DH-XL,Set,XL,1,INR,730,Jammu,,181205,IN,FALSE
10104,406-4835341-8489901,,Men,,,Delivered,,SET268-KR-NP-XS,Set,XS,1,INR,788,RAJAHMUNDRY,,533104,IN,FALSE
10105,408-4130225-6079539,,Women,,,Delivered,,SET331-KR-NP-M,Set,M,1,INR,597,MUMBAI,,400028,IN,FALSE
10106,408-4720952-5100369,,Men,,,Delivered,,SET269-KR-NP-L,Set,L,1,INR,799,HIJULI,,723121,IN,FALSE
10107,402-6177334-8640313,,Women,,,Delivered,,JNE3745-KR-XL,kurta,XL,1,INR,301,Mohammadpur urf Chainpur,,800001,IN,FALSE
10108,404-9780451-7310739,,Women,,,Delivered,,JNE3461-KR-M,kurta,M,1,INR,363,COIMBATORE,,641042,IN,FALSE
10109,404-3183850-6397919,,Women,,,Delivered,,JNE3822-KR-XL,kurta,XL,1,INR,474,JHUNJHUNU,,333031,IN,FALSE
10110,405-9787715-6837949,,Men,,,Delivered,,SET324-KR-NP-M,Set,M,1,INR,597,JABALPUR,,482001,IN,FALSE
10111,402-3332070-6793150,,Men,,,Delivered,,SET328-KR-NP-XL,Set,XL,1,INR,529,PALI,,306401,IN,FALSE
10112,403-0098168-3006752,,Women,,,Delivered,,JNE3690-TU-L,Top,L,1,INR,545,ZIRAKPUR,,140603,IN,FALSE
10113,404-6501807-8946708,,Women,,,Delivered,,J0376-SKD-L,Set,L,1,INR,999,BANGALORE,,560067,IN,FALSE
10114,402-8871168-9562747,,Men,,,Delivered,,SET364-KR-NP-XS,Set,XS,1,INR,1126,AHMEDABAD,,380013,IN,FALSE
10115,402-2841171-9764350,,Women,,,Delivered,,JNE2100-KR-144-L,kurta,L,1,INR,357,KUNNATHUNAD,,682311,IN,FALSE
10116,406-2376562-9937916,,Men,,,Delivered,,J0126-SKD-XS,Set,XS,1,INR,818,THANJAVUR,,613007,IN,FALSE
10117,408-5354886-9357959,,Men,,,Delivered,,JNE3798-KR-XXXL,Western Dress,3XL,1,INR,725,BARWANI,,451551,IN,FALSE
10118,404-1272803-1130764,,Women,,,Delivered,,MEN5013-KR-XXL,kurta,XXL,1,INR,709,ERNAKULAM,,682020,IN,FALSE
10119,404-0044153-5125953,,Women,,,Delivered,,MEN5009-KR-L,kurta,L,1,INR,495,BENGALURU,,560061,IN,FALSE
10120,404-0044153-5125953,,Women,,,Delivered,,MEN5021-KR-M,kurta,M,1,INR,533,PARLAKHEMUNDI,,761200,IN,FALSE
10121,408-8917401-3977107,,Women,,,Delivered,,JNE3439-KR-XL,kurta,XL,1,INR,399,NAVI MUMBAI,,400703,IN,FALSE
10122,408-5953067-1981955,,Women,,,Delivered,,JNE3608-KR-XXL,kurta,XXL,1,INR,345,BANGALORE,,560023,IN,FALSE
10123,405-1887924-7725135,,Men,,,Delivered,,SAR016,Saree,Free,1,INR,521,THANE,,400610,IN,FALSE
10124,405-4962833-9513104,,Men,,,Delivered,,SET274-KR-PP-L,Set,L,1,INR,676,NEW DELHI,,110053,IN,FALSE
10125,408-1359123-9723502,,Women,,,Delivered,,SET303-KR-NP-XS,Set,XS,1,INR,888,RAJNANDGAON,,491441,IN,FALSE
10126,408-5477644-1285157,,Women,,,Delivered,,JNE3620-KR-XL,kurta,XL,1,INR,329,Silvassa,,396230,IN,FALSE
10127,404-7548175-9289958,,Men,,,Delivered,,J0332-DR-M,Western Dress,M,1,INR,699,Nashik,,422214,IN,FALSE
10128,406-6071333-8222736,,Men,,,Delivered,,SET394-KR-NP-L,Set,L,1,INR,1298,JAIPUR,,302021,IN,FALSE
10129,407-8838250-8078718,,Women,,,Delivered,,JNE3721-KR-S,kurta,S,1,INR,292,UDAIPUR,,313001,IN,FALSE
10130,404-2510936-1030703,,Women,,,Delivered,,JNE3405-KR-S,kurta,S,1,INR,399,Tenali,,522308,IN,FALSE
10131,405-7279897-9937924,,Women,,,Cancelled,,J0304-TP-XXXL,Top,3XL,1,INR,297,BENGALURU,,560037,IN,FALSE
10132,407-8922936-5066760,,Women,,,Delivered,,JNE2270-KR-487-A-XXL,kurta,XXL,1,INR,529,KALABURGI,,585101,IN,FALSE
10133,408-2899191-6769931,,Women,,,Delivered,,JNE3461-KR-L,kurta,L,1,INR,397,SRIKALAHASTI,,517640,IN,FALSE
10134,407-2291669-8102713,,Men,,,Delivered,,JNE3797-KR-L,Western Dress,L,1,INR,725,POTHIA,,855107,IN,FALSE
10135,407-9953842-9506751,,Men,,,Delivered,,SET343-KR-NP-M,Set,M,1,INR,850,BENGALURU,,560078,IN,FALSE
10136,404-7304375-2202733,,Men,,,Delivered,,SET116-KR-NP-L,Set,L,1,INR,573,RANCHI,,834003,IN,FALSE
10137,402-7512213-4757134,,Women,,,Delivered,,JNE3518-KR-L,kurta,L,1,INR,487,RAIPUR,,492001,IN,FALSE
10138,406-7306462-2021932,,Women,,,Delivered,,J0134-SET-S,Set,S,1,INR,699,THIRUVANANTHAPURAM,,695011,IN,FALSE
10139,407-4635047-7501138,,Men,,,Delivered,,SAR008,Saree,Free,1,INR,301,Murwara Katni,,483501,IN,FALSE
10140,403-6514333-0691536,,Men,,,Delivered,,SET116-KR-NP-XXXL,Set,3XL,1,INR,573,Virar West,,401303,IN,FALSE
10141,407-0012174-7444359,,Women,,,Delivered,,JNE3799-KR-L,kurta,L,1,INR,626,Thane,,400607,IN,FALSE
10142,406-4349336-4478724,,Women,,,Delivered,,J0008-SKD-M,Set,M,1,INR,1075,Mumbai,,400028,IN,FALSE
10143,171-4788761-6707522,,Men,,,Delivered,,SET110-KR-PP-XXL,Set,XXL,1,INR,837,SURAT,,395003,IN,FALSE
10144,408-1252381-3749126,,Men,,,Delivered,,SAR012,Saree,Free,1,INR,1126,Seelanaickenpatti,,636201,IN,FALSE
10145,404-0093505-6860321,,Men,,,Delivered,,SAR013,Saree,Free,1,INR,720,BENGALURU,,560100,IN,FALSE
10146,408-8663276-5977941,,Men,,,Delivered,,SET257-KR-PP-S,Set,S,1,INR,568,VISAKHAPATNAM,,530014,IN,FALSE
10147,405-0332121-2328326,,Men,,,Delivered,,SET328-KR-NP-M,Set,M,1,INR,545,JALANDHAR,,144416,IN,FALSE
10148,402-8942055-6692307,,Women,,,Delivered,,JNE3506-KR-S,kurta,S,1,INR,597,palakkad,,678633,IN,FALSE
10149,406-9071037-9215520,,Women,,,Delivered,,JNE3484-KR-L,kurta,L,1,INR,295,BHOPAL,,462026,IN,FALSE
10150,171-6761668-9849952,,Men,,,Delivered,,SET393-KR-NP-XXL,Set,XXL,1,INR,984,CHENNAI,,600126,IN,FALSE
10151,406-4493775-5535509,,Women,,,Delivered,,SET187-KR-DH-XL,Set,XL,1,INR,599,CHITRADURGA,,577501,IN,FALSE
10152,406-4493775-5535509,,Men,,,Delivered,,SET393-KR-NP-M,Set,M,1,INR,999,KHAMMAM,,507001,IN,FALSE
10153,408-8861257-3669112,,Men,,,Delivered,,SET268-KR-NP-XS,Set,XS,1,INR,788,CHENNAI,,600130,IN,FALSE
10154,408-4780261-7823543,,Men,,,Delivered,,SET343-KR-NP-M,Set,M,1,INR,850,BENGALURU,,560076,IN,FALSE
10155,408-9855209-0724344,,Men,,,Delivered,,J0157-DR-XXL,Western Dress,XXL,1,INR,588,CHENNAI,,600100,IN,FALSE
10156,406-2177882-8357120,,Women,,,Delivered,,PJNE2171-KR-N-6XL,kurta,6XL,1,INR,692,Rewari,,123401,IN,FALSE
10157,403-8852718-6653108,,Men,,,Delivered,,JNE3797-KR-M,Western Dress,M,1,INR,771,BHONGIR,,508116,IN,FALSE
10158,171-0760717-2268346,,Women,,,Delivered,,JNE3721-KR-XXL,kurta,XXL,1,INR,292,PUNE,,411014,IN,FALSE
10159,407-1054731-7865131,,Men,,,Delivered,,SET386-KR-NP-S,Set,S,1,INR,599,ALLAHABAD,,211002,IN,FALSE
10160,405-1544349-7137919,,Women,,,Delivered,,JNE2305-KR-533-XS,kurta,XS,1,INR,357,PUNE,,411006,IN,FALSE
10161,405-1544349-7137919,,Women,,,Delivered,,JNE3365-KR-1052-A-XL,kurta,XL,1,INR,376,HYDERABAD,,500089,IN,FALSE
10162,171-8703744-4199528,,Women,,,Delivered,,JNE3405-KR-L,kurta,L,1,INR,449,PUNE,,411057,IN,FALSE
10163,402-1815868-9547522,,Women,,,Delivered,,JNE3440-KR-N-M,kurta,M,1,INR,379,NANDIVARAM GUDUVANCHERI,,603203,IN,FALSE
10164,404-5781405-5836305,,Women,,,Delivered,,SET250-KR-SHA-XS,Set,XS,1,INR,680,MUMBAI,,400064,IN,FALSE
10165,171-3162557-0142755,,Women,,,Delivered,,SET055-KR-NP-XL,Set,XL,1,INR,625,HYDERABAD,,500074,IN,FALSE
10166,171-6650175-6159531,,Women,,,Cancelled,,JNE3701-KR-M,kurta,M,1,INR,333,VARANASI,,221010,IN,FALSE
10167,407-3673673-5733903,,Women,,,Delivered,,JNE3439-KR-XXL,kurta,XXL,1,INR,379,BENGALURU,,560100,IN,FALSE
10168,403-1674578-0696314,,Women,,,Delivered,,J0354-KR-XXL,kurta,XXL,1,INR,635,ERNAKULAM,,682025,IN,FALSE
10169,404-7410732-3129927,,Women,,,Delivered,,JNE3697-KR-XL,kurta,XL,1,INR,487,MANNARKAD,,678596,IN,FALSE
10170,403-9612397-5176338,,Women,,,Cancelled,,SET268-KR-NP-XS,Set,XS,1,INR,788,CHENNAI,,603210,IN,FALSE
10171,402-6090766-1648318,,Men,,,Delivered,,SAR006,Saree,Free,1,INR,597,PATNA,,801506,IN,FALSE
10172,402-5186928-4265926,,Men,,,Delivered,,JNE3797-KR-A-S,Western Dress,S,1,INR,725,HYDERABAD,,500083,IN,FALSE
10173,408-0019851-9678730,,Women,,,Delivered,,J0003-SET-XL,Set,XL,1,INR,688,BENGALURU,,560008,IN,FALSE
10174,404-7484251-3709100,,Men,,,Delivered,,JNE3800-KR-M,Western Dress,M,1,INR,735,NEW DELHI,,110048,IN,FALSE
10175,404-7161772-4935553,,Women,,,Delivered,,SET340-KR-NP-S,Set,S,1,INR,799,hyderabad,,500025,IN,FALSE
10176,403-0076986-9921953,,Women,,,Delivered,,SET356-KR-NP-XS,Set,XS,1,INR,999,GUWAHATI,,781032,IN,FALSE
10177,403-0418772-4666721,,Women,,,Cancelled,,JNE3579-KR-M,kurta,M,1,INR,295,THANE,,400607,IN,FALSE
10178,406-2102028-7388365,,Women,,,Delivered,,JNE3690-TU-L,Top,L,1,INR,518,PITTALAVANIPALEM,,522329,IN,FALSE
10179,404-1072171-7913951,,Women,,,Delivered,,JNE3796-KR-L,kurta,L,1,INR,345,BENGALURU,,560056,IN,FALSE
10180,407-3199609-0787501,,Women,,,Refunded,,JNE3373-KR-S,kurta,S,1,INR,382,HYDERABAD,,501510,IN,FALSE
10181,171-6363379-4221901,,Men,,,Delivered,,PSET264-KR-NP-5XL,Set,5XL,1,INR,1325,BHIWANDI,,421308,IN,FALSE
10182,405-5795102-4747509,,Women,,,Delivered,,SET401-KR-NP-XXL,Set,XXL,1,INR,1186,NEW DELHI,,110058,IN,FALSE
10183,404-7590356-5834726,,Women,,,Delivered,,SET269-KR-NP-S,Set,S,2,INR,1648,Udupi,,574122,IN,FALSE
10184,407-4352983-3926705,,Women,,,Delivered,,JNE2265-KR-501-L,kurta,L,1,INR,329,THANE,,401107,IN,FALSE
10185,171-0455435-0883546,,Women,,,Delivered,,J0301-TP-XXL,Top,XXL,1,INR,464,DURGAPUR,,713216,IN,FALSE
10186,402-2560560-3271511,,Women,,,Delivered,,J0095-SET-XXL,Set,XXL,1,INR,633,JAMSHEDPUR,,831005,IN,FALSE
10187,405-5731630-5121104,,Women,,,Returned,,J0131-KR-XS,kurta,XS,1,INR,342,BENGALURU,,560033,IN,FALSE
10188,171-2335488-9998702,,Men,,,Delivered,,SAR024,Saree,Free,1,INR,999,PATNA,,801503,IN,FALSE
10189,403-2736082-0165909,,Women,,,Delivered,,JNE3465-KR-M,kurta,M,1,INR,523,"Kalaiyanur, coimbatore",,641108,IN,FALSE
10190,403-2736082-0165909,,Women,,,Delivered,,JNE3784-KR-XXL,kurta,XXL,1,INR,517,KOLKATA,,700029,IN,FALSE
10191,402-7374699-7421932,,Men,,,Delivered,,SET268-KR-NP-XL,Set,XL,1,INR,788,AMRITSAR,,143001,IN,FALSE
